iin	I(Iin)	I(V1)
4.019000000000385e-005	4.019000e-005	4.160417e-005
4.020000000000385e-005	4.020000e-005	4.161434e-005
4.021000000000385e-005	4.021000e-005	4.162451e-005
4.022000000000385e-005	4.022000e-005	4.163467e-005
4.023000000000386e-005	4.023000e-005	4.164484e-005
4.024000000000386e-005	4.024000e-005	4.165501e-005
4.025000000000386e-005	4.025000e-005	4.166517e-005
4.026000000000386e-005	4.026000e-005	4.167534e-005
4.027000000000386e-005	4.027000e-005	4.168551e-005
4.028000000000386e-005	4.028000e-005	4.169567e-005
4.029000000000387e-005	4.029000e-005	4.170584e-005
4.030000000000387e-005	4.030000e-005	4.171600e-005
4.031000000000387e-005	4.031000e-005	4.172617e-005
4.032000000000387e-005	4.032000e-005	4.173634e-005
4.033000000000387e-005	4.033000e-005	4.174651e-005
4.034000000000387e-005	4.034000e-005	4.175667e-005
4.035000000000387e-005	4.035000e-005	4.176683e-005
4.036000000000388e-005	4.036000e-005	4.177700e-005
4.037000000000388e-005	4.037000e-005	4.178717e-005
4.038000000000388e-005	4.038000e-005	4.179733e-005
4.039000000000388e-005	4.039000e-005	4.180750e-005
4.040000000000388e-005	4.040000e-005	4.181766e-005
4.041000000000388e-005	4.041000e-005	4.182783e-005
4.042000000000389e-005	4.042000e-005	4.183800e-005
4.043000000000389e-005	4.043000e-005	4.184816e-005
4.044000000000389e-005	4.044000e-005	4.185833e-005
4.045000000000389e-005	4.045000e-005	4.186849e-005
4.046000000000389e-005	4.046000e-005	4.187865e-005
4.047000000000389e-005	4.047000e-005	4.188882e-005
4.048000000000390e-005	4.048000e-005	4.189899e-005
4.049000000000390e-005	4.049000e-005	4.190915e-005
4.050000000000390e-005	4.050000e-005	4.191932e-005
4.051000000000390e-005	4.051000e-005	4.192948e-005
4.052000000000390e-005	4.052000e-005	4.193965e-005
4.053000000000390e-005	4.053000e-005	4.194981e-005
4.054000000000391e-005	4.054000e-005	4.195997e-005
4.055000000000391e-005	4.055000e-005	4.197014e-005
4.056000000000391e-005	4.056000e-005	4.198030e-005
4.057000000000391e-005	4.057000e-005	4.199047e-005
4.058000000000391e-005	4.058000e-005	4.200063e-005
4.059000000000391e-005	4.059000e-005	4.201080e-005
4.060000000000391e-005	4.060000e-005	4.202096e-005
4.061000000000392e-005	4.061000e-005	4.203113e-005
4.062000000000392e-005	4.062000e-005	4.204129e-005
4.063000000000392e-005	4.063000e-005	4.205146e-005
4.064000000000392e-005	4.064000e-005	4.206162e-005
4.065000000000392e-005	4.065000e-005	4.207178e-005
4.066000000000392e-005	4.066000e-005	4.208195e-005
4.067000000000393e-005	4.067000e-005	4.209211e-005
4.068000000000393e-005	4.068000e-005	4.210227e-005
4.069000000000393e-005	4.069000e-005	4.211244e-005
4.070000000000393e-005	4.070000e-005	4.212260e-005
4.071000000000393e-005	4.071000e-005	4.213276e-005
4.072000000000393e-005	4.072000e-005	4.214293e-005
4.073000000000394e-005	4.073000e-005	4.215309e-005
4.074000000000394e-005	4.074000e-005	4.216325e-005
4.075000000000394e-005	4.075000e-005	4.217342e-005
4.076000000000394e-005	4.076000e-005	4.218358e-005
4.077000000000394e-005	4.077000e-005	4.219374e-005
4.078000000000394e-005	4.078000e-005	4.220391e-005
4.079000000000395e-005	4.079000e-005	4.221407e-005
4.080000000000395e-005	4.080000e-005	4.222423e-005
4.081000000000395e-005	4.081000e-005	4.223440e-005
4.082000000000395e-005	4.082000e-005	4.224456e-005
4.083000000000395e-005	4.083000e-005	4.225472e-005
4.084000000000395e-005	4.084000e-005	4.226489e-005
4.085000000000395e-005	4.085000e-005	4.227505e-005
4.086000000000396e-005	4.086000e-005	4.228521e-005
4.087000000000396e-005	4.087000e-005	4.229537e-005
4.088000000000396e-005	4.088000e-005	4.230554e-005
4.089000000000396e-005	4.089000e-005	4.231570e-005
4.090000000000396e-005	4.090000e-005	4.232586e-005
4.091000000000396e-005	4.091000e-005	4.233603e-005
4.092000000000397e-005	4.092000e-005	4.234619e-005
4.093000000000397e-005	4.093000e-005	4.235635e-005
4.094000000000397e-005	4.094000e-005	4.236651e-005
4.095000000000397e-005	4.095000e-005	4.237667e-005
4.096000000000397e-005	4.096000e-005	4.238683e-005
4.097000000000397e-005	4.097000e-005	4.239700e-005
4.098000000000398e-005	4.098000e-005	4.240716e-005
4.099000000000398e-005	4.099000e-005	4.241732e-005
4.100000000000398e-005	4.100000e-005	4.242748e-005
4.101000000000398e-005	4.101000e-005	4.243764e-005
4.102000000000398e-005	4.102000e-005	4.244781e-005
4.103000000000398e-005	4.103000e-005	4.245797e-005
4.104000000000399e-005	4.104000e-005	4.246813e-005
4.105000000000399e-005	4.105000e-005	4.247829e-005
4.106000000000399e-005	4.106000e-005	4.248845e-005
4.107000000000399e-005	4.107000e-005	4.249861e-005
4.108000000000399e-005	4.108000e-005	4.250877e-005
4.109000000000399e-005	4.109000e-005	4.251894e-005
4.110000000000399e-005	4.110000e-005	4.252910e-005
4.111000000000400e-005	4.111000e-005	4.253926e-005
4.112000000000400e-005	4.112000e-005	4.254942e-005
4.113000000000400e-005	4.113000e-005	4.255958e-005
4.114000000000400e-005	4.114000e-005	4.256974e-005
4.115000000000400e-005	4.115000e-005	4.257990e-005
4.116000000000400e-005	4.116000e-005	4.259006e-005
4.117000000000401e-005	4.117000e-005	4.260022e-005
4.118000000000401e-005	4.118000e-005	4.261038e-005
4.119000000000401e-005	4.119000e-005	4.262054e-005
4.120000000000401e-005	4.120000e-005	4.263071e-005
4.121000000000401e-005	4.121000e-005	4.264087e-005
4.122000000000401e-005	4.122000e-005	4.265102e-005
4.123000000000402e-005	4.123000e-005	4.266118e-005
4.124000000000402e-005	4.124000e-005	4.267134e-005
4.125000000000402e-005	4.125000e-005	4.268151e-005
4.126000000000402e-005	4.126000e-005	4.269167e-005
4.127000000000402e-005	4.127000e-005	4.270183e-005
4.128000000000402e-005	4.128000e-005	4.271198e-005
4.129000000000402e-005	4.129000e-005	4.272215e-005
4.130000000000403e-005	4.130000e-005	4.273231e-005
4.131000000000403e-005	4.131000e-005	4.274246e-005
4.132000000000403e-005	4.132000e-005	4.275262e-005
4.133000000000403e-005	4.133000e-005	4.276279e-005
4.134000000000403e-005	4.134000e-005	4.277294e-005
4.135000000000403e-005	4.135000e-005	4.278310e-005
4.136000000000404e-005	4.136000e-005	4.279326e-005
4.137000000000404e-005	4.137000e-005	4.280342e-005
4.138000000000404e-005	4.138000e-005	4.281358e-005
4.139000000000404e-005	4.139000e-005	4.282374e-005
4.140000000000404e-005	4.140000e-005	4.283390e-005
4.141000000000404e-005	4.141000e-005	4.284406e-005
4.142000000000405e-005	4.142000e-005	4.285422e-005
4.143000000000405e-005	4.143000e-005	4.286438e-005
4.144000000000405e-005	4.144000e-005	4.287454e-005
4.145000000000405e-005	4.145000e-005	4.288469e-005
4.146000000000405e-005	4.146000e-005	4.289486e-005
4.147000000000405e-005	4.147000e-005	4.290501e-005
4.148000000000406e-005	4.148000e-005	4.291517e-005
4.149000000000406e-005	4.149000e-005	4.292533e-005
4.150000000000406e-005	4.150000e-005	4.293549e-005
4.151000000000406e-005	4.151000e-005	4.294565e-005
4.152000000000406e-005	4.152000e-005	4.295581e-005
4.153000000000406e-005	4.153000e-005	4.296597e-005
4.154000000000406e-005	4.154000e-005	4.297612e-005
4.155000000000407e-005	4.155000e-005	4.298628e-005
4.156000000000407e-005	4.156000e-005	4.299644e-005
4.157000000000407e-005	4.157000e-005	4.300660e-005
4.158000000000407e-005	4.158000e-005	4.301676e-005
4.159000000000407e-005	4.159000e-005	4.302691e-005
4.160000000000407e-005	4.160000e-005	4.303707e-005
4.161000000000408e-005	4.161000e-005	4.304723e-005
4.162000000000408e-005	4.162000e-005	4.305739e-005
4.163000000000408e-005	4.163000e-005	4.306755e-005
4.164000000000408e-005	4.164000e-005	4.307770e-005
4.165000000000408e-005	4.165000e-005	4.308786e-005
4.166000000000408e-005	4.166000e-005	4.309802e-005
4.167000000000409e-005	4.167000e-005	4.310818e-005
4.168000000000409e-005	4.168000e-005	4.311833e-005
4.169000000000409e-005	4.169000e-005	4.312849e-005
4.170000000000409e-005	4.170000e-005	4.313865e-005
4.171000000000409e-005	4.171000e-005	4.314880e-005
4.172000000000409e-005	4.172000e-005	4.315896e-005
4.173000000000410e-005	4.173000e-005	4.316912e-005
4.174000000000410e-005	4.174000e-005	4.317928e-005
4.175000000000410e-005	4.175000e-005	4.318943e-005
4.176000000000410e-005	4.176000e-005	4.319959e-005
4.177000000000410e-005	4.177000e-005	4.320975e-005
4.178000000000410e-005	4.178000e-005	4.321990e-005
4.179000000000410e-005	4.179000e-005	4.323006e-005
4.180000000000411e-005	4.180000e-005	4.324022e-005
4.181000000000411e-005	4.181000e-005	4.325038e-005
4.182000000000411e-005	4.182000e-005	4.326053e-005
4.183000000000411e-005	4.183000e-005	4.327069e-005
4.184000000000411e-005	4.184000e-005	4.328084e-005
4.185000000000411e-005	4.185000e-005	4.329100e-005
4.186000000000412e-005	4.186000e-005	4.330116e-005
4.187000000000412e-005	4.187000e-005	4.331131e-005
4.188000000000412e-005	4.188000e-005	4.332147e-005
4.189000000000412e-005	4.189000e-005	4.333163e-005
4.190000000000412e-005	4.190000e-005	4.334178e-005
4.191000000000412e-005	4.191000e-005	4.335194e-005
4.192000000000413e-005	4.192000e-005	4.336210e-005
4.193000000000413e-005	4.193000e-005	4.337225e-005
4.194000000000413e-005	4.194000e-005	4.338241e-005
4.195000000000413e-005	4.195000e-005	4.339256e-005
4.196000000000413e-005	4.196000e-005	4.340272e-005
4.197000000000413e-005	4.197000e-005	4.341287e-005
4.198000000000414e-005	4.198000e-005	4.342303e-005
4.199000000000414e-005	4.199000e-005	4.343319e-005
4.200000000000414e-005	4.200000e-005	4.344334e-005
4.201000000000414e-005	4.201000e-005	4.345350e-005
4.202000000000414e-005	4.202000e-005	4.346365e-005
4.203000000000414e-005	4.203000e-005	4.347381e-005
4.204000000000414e-005	4.204000e-005	4.348396e-005
4.205000000000415e-005	4.205000e-005	4.349412e-005
4.206000000000415e-005	4.206000e-005	4.350427e-005
4.207000000000415e-005	4.207000e-005	4.351442e-005
4.208000000000415e-005	4.208000e-005	4.352458e-005
4.209000000000415e-005	4.209000e-005	4.353474e-005
4.210000000000415e-005	4.210000e-005	4.354489e-005
4.211000000000416e-005	4.211000e-005	4.355505e-005
4.212000000000416e-005	4.212000e-005	4.356520e-005
4.213000000000416e-005	4.213000e-005	4.357535e-005
4.214000000000416e-005	4.214000e-005	4.358551e-005
4.215000000000416e-005	4.215000e-005	4.359566e-005
4.216000000000416e-005	4.216000e-005	4.360582e-005
4.217000000000417e-005	4.217000e-005	4.361597e-005
4.218000000000417e-005	4.218000e-005	4.362613e-005
4.219000000000417e-005	4.219000e-005	4.363628e-005
4.220000000000417e-005	4.220000e-005	4.364644e-005
4.221000000000417e-005	4.221000e-005	4.365659e-005
4.222000000000417e-005	4.222000e-005	4.366674e-005
4.223000000000418e-005	4.223000e-005	4.367690e-005
4.224000000000418e-005	4.224000e-005	4.368705e-005
4.225000000000418e-005	4.225000e-005	4.369720e-005
4.226000000000418e-005	4.226000e-005	4.370736e-005
4.227000000000418e-005	4.227000e-005	4.371751e-005
4.228000000000418e-005	4.228000e-005	4.372767e-005
4.229000000000418e-005	4.229000e-005	4.373782e-005
4.230000000000419e-005	4.230000e-005	4.374798e-005
4.231000000000419e-005	4.231000e-005	4.375813e-005
4.232000000000419e-005	4.232000e-005	4.376828e-005
4.233000000000419e-005	4.233000e-005	4.377843e-005
4.234000000000419e-005	4.234000e-005	4.378859e-005
4.235000000000419e-005	4.235000e-005	4.379874e-005
4.236000000000420e-005	4.236000e-005	4.380889e-005
4.237000000000420e-005	4.237000e-005	4.381905e-005
4.238000000000420e-005	4.238000e-005	4.382920e-005
4.239000000000420e-005	4.239000e-005	4.383935e-005
4.240000000000420e-005	4.240000e-005	4.384951e-005
4.241000000000420e-005	4.241000e-005	4.385966e-005
4.242000000000421e-005	4.242000e-005	4.386981e-005
4.243000000000421e-005	4.243000e-005	4.387997e-005
4.244000000000421e-005	4.244000e-005	4.389012e-005
4.245000000000421e-005	4.245000e-005	4.390027e-005
4.246000000000421e-005	4.246000e-005	4.391042e-005
4.247000000000421e-005	4.247000e-005	4.392058e-005
4.248000000000422e-005	4.248000e-005	4.393073e-005
4.249000000000422e-005	4.249000e-005	4.394088e-005
4.250000000000422e-005	4.250000e-005	4.395103e-005
4.251000000000422e-005	4.251000e-005	4.396118e-005
4.252000000000422e-005	4.252000e-005	4.397134e-005
4.253000000000422e-005	4.253000e-005	4.398149e-005
4.254000000000422e-005	4.254000e-005	4.399164e-005
4.255000000000423e-005	4.255000e-005	4.400179e-005
4.256000000000423e-005	4.256000e-005	4.401194e-005
4.257000000000423e-005	4.257000e-005	4.402210e-005
4.258000000000423e-005	4.258000e-005	4.403225e-005
4.259000000000423e-005	4.259000e-005	4.404240e-005
4.260000000000423e-005	4.260000e-005	4.405255e-005
4.261000000000424e-005	4.261000e-005	4.406270e-005
4.262000000000424e-005	4.262000e-005	4.407285e-005
4.263000000000424e-005	4.263000e-005	4.408301e-005
4.264000000000424e-005	4.264000e-005	4.409316e-005
4.265000000000424e-005	4.265000e-005	4.410331e-005
4.266000000000424e-005	4.266000e-005	4.411346e-005
4.267000000000425e-005	4.267000e-005	4.412361e-005
4.268000000000425e-005	4.268000e-005	4.413377e-005
4.269000000000425e-005	4.269000e-005	4.414392e-005
4.270000000000425e-005	4.270000e-005	4.415407e-005
4.271000000000425e-005	4.271000e-005	4.416422e-005
4.272000000000425e-005	4.272000e-005	4.417437e-005
4.273000000000426e-005	4.273000e-005	4.418452e-005
4.274000000000426e-005	4.274000e-005	4.419467e-005
4.275000000000426e-005	4.275000e-005	4.420482e-005
4.276000000000426e-005	4.276000e-005	4.421497e-005
4.277000000000426e-005	4.277000e-005	4.422512e-005
4.278000000000426e-005	4.278000e-005	4.423527e-005
4.279000000000426e-005	4.279000e-005	4.424542e-005
4.280000000000427e-005	4.280000e-005	4.425557e-005
4.281000000000427e-005	4.281000e-005	4.426572e-005
4.282000000000427e-005	4.282000e-005	4.427588e-005
4.283000000000427e-005	4.283000e-005	4.428603e-005
4.284000000000427e-005	4.284000e-005	4.429618e-005
4.285000000000427e-005	4.285000e-005	4.430633e-005
4.286000000000428e-005	4.286000e-005	4.431648e-005
4.287000000000428e-005	4.287000e-005	4.432663e-005
4.288000000000428e-005	4.288000e-005	4.433678e-005
4.289000000000428e-005	4.289000e-005	4.434693e-005
4.290000000000428e-005	4.290000e-005	4.435708e-005
4.291000000000428e-005	4.291000e-005	4.436723e-005
4.292000000000429e-005	4.292000e-005	4.437738e-005
4.293000000000429e-005	4.293000e-005	4.438753e-005
4.294000000000429e-005	4.294000e-005	4.439767e-005
4.295000000000429e-005	4.295000e-005	4.440782e-005
4.296000000000429e-005	4.296000e-005	4.441797e-005
4.297000000000429e-005	4.297000e-005	4.442812e-005
4.298000000000430e-005	4.298000e-005	4.443827e-005
4.299000000000430e-005	4.299000e-005	4.444842e-005
4.300000000000430e-005	4.300000e-005	4.445857e-005
4.301000000000430e-005	4.301000e-005	4.446872e-005
4.302000000000430e-005	4.302000e-005	4.447887e-005
4.303000000000430e-005	4.303000e-005	4.448902e-005
4.304000000000430e-005	4.304000e-005	4.449916e-005
4.305000000000431e-005	4.305000e-005	4.450931e-005
4.306000000000431e-005	4.306000e-005	4.451946e-005
4.307000000000431e-005	4.307000e-005	4.452961e-005
4.308000000000431e-005	4.308000e-005	4.453976e-005
4.309000000000431e-005	4.309000e-005	4.454991e-005
4.310000000000431e-005	4.310000e-005	4.456006e-005
4.311000000000432e-005	4.311000e-005	4.457021e-005
4.312000000000432e-005	4.312000e-005	4.458036e-005
4.313000000000432e-005	4.313000e-005	4.459050e-005
4.314000000000432e-005	4.314000e-005	4.460065e-005
4.315000000000432e-005	4.315000e-005	4.461080e-005
4.316000000000432e-005	4.316000e-005	4.462095e-005
4.317000000000433e-005	4.317000e-005	4.463110e-005
4.318000000000433e-005	4.318000e-005	4.464125e-005
4.319000000000433e-005	4.319000e-005	4.465139e-005
4.320000000000433e-005	4.320000e-005	4.466154e-005
4.321000000000433e-005	4.321000e-005	4.467169e-005
4.322000000000433e-005	4.322000e-005	4.468184e-005
4.323000000000434e-005	4.323000e-005	4.469198e-005
4.324000000000434e-005	4.324000e-005	4.470213e-005
4.325000000000434e-005	4.325000e-005	4.471228e-005
4.326000000000434e-005	4.326000e-005	4.472243e-005
4.327000000000434e-005	4.327000e-005	4.473257e-005
4.328000000000434e-005	4.328000e-005	4.474272e-005
4.329000000000434e-005	4.329000e-005	4.475287e-005
4.330000000000435e-005	4.330000e-005	4.476302e-005
4.331000000000435e-005	4.331000e-005	4.477317e-005
4.332000000000435e-005	4.332000e-005	4.478331e-005
4.333000000000435e-005	4.333000e-005	4.479346e-005
4.334000000000435e-005	4.334000e-005	4.480360e-005
4.335000000000435e-005	4.335000e-005	4.481375e-005
4.336000000000436e-005	4.336000e-005	4.482390e-005
4.337000000000436e-005	4.337000e-005	4.483405e-005
4.338000000000436e-005	4.338000e-005	4.484419e-005
4.339000000000436e-005	4.339000e-005	4.485434e-005
4.340000000000436e-005	4.340000e-005	4.486449e-005
4.341000000000436e-005	4.341000e-005	4.487463e-005
4.342000000000437e-005	4.342000e-005	4.488478e-005
4.343000000000437e-005	4.343000e-005	4.489492e-005
4.344000000000437e-005	4.344000e-005	4.490507e-005
4.345000000000437e-005	4.345000e-005	4.491522e-005
4.346000000000437e-005	4.346000e-005	4.492536e-005
4.347000000000437e-005	4.347000e-005	4.493551e-005
4.348000000000438e-005	4.348000e-005	4.494566e-005
4.349000000000438e-005	4.349000e-005	4.495580e-005
4.350000000000438e-005	4.350000e-005	4.496595e-005
4.351000000000438e-005	4.351000e-005	4.497610e-005
4.352000000000438e-005	4.352000e-005	4.498624e-005
4.353000000000438e-005	4.353000e-005	4.499639e-005
4.354000000000438e-005	4.354000e-005	4.500653e-005
4.355000000000439e-005	4.355000e-005	4.501668e-005
4.356000000000439e-005	4.356000e-005	4.502683e-005
4.357000000000439e-005	4.357000e-005	4.503697e-005
4.358000000000439e-005	4.358000e-005	4.504712e-005
4.359000000000439e-005	4.359000e-005	4.505726e-005
4.360000000000439e-005	4.360000e-005	4.506741e-005
4.361000000000440e-005	4.361000e-005	4.507756e-005
4.362000000000440e-005	4.362000e-005	4.508770e-005
4.363000000000440e-005	4.363000e-005	4.509784e-005
4.364000000000440e-005	4.364000e-005	4.510799e-005
4.365000000000440e-005	4.365000e-005	4.511813e-005
4.366000000000440e-005	4.366000e-005	4.512828e-005
4.367000000000441e-005	4.367000e-005	4.513843e-005
4.368000000000441e-005	4.368000e-005	4.514857e-005
4.369000000000441e-005	4.369000e-005	4.515871e-005
4.370000000000441e-005	4.370000e-005	4.516886e-005
4.371000000000441e-005	4.371000e-005	4.517900e-005
4.372000000000441e-005	4.372000e-005	4.518915e-005
4.373000000000441e-005	4.373000e-005	4.519929e-005
4.374000000000442e-005	4.374000e-005	4.520944e-005
4.375000000000442e-005	4.375000e-005	4.521958e-005
4.376000000000442e-005	4.376000e-005	4.522973e-005
4.377000000000442e-005	4.377000e-005	4.523987e-005
4.378000000000442e-005	4.378000e-005	4.525002e-005
4.379000000000442e-005	4.379000e-005	4.526016e-005
4.380000000000443e-005	4.380000e-005	4.527031e-005
4.381000000000443e-005	4.381000e-005	4.528045e-005
4.382000000000443e-005	4.382000e-005	4.529059e-005
4.383000000000443e-005	4.383000e-005	4.530074e-005
4.384000000000443e-005	4.384000e-005	4.531088e-005
4.385000000000443e-005	4.385000e-005	4.532103e-005
4.386000000000444e-005	4.386000e-005	4.533117e-005
4.387000000000444e-005	4.387000e-005	4.534131e-005
4.388000000000444e-005	4.388000e-005	4.535146e-005
4.389000000000444e-005	4.389000e-005	4.536160e-005
4.390000000000444e-005	4.390000e-005	4.537174e-005
4.391000000000444e-005	4.391000e-005	4.538189e-005
4.392000000000445e-005	4.392000e-005	4.539203e-005
4.393000000000445e-005	4.393000e-005	4.540218e-005
4.394000000000445e-005	4.394000e-005	4.541232e-005
4.395000000000445e-005	4.395000e-005	4.542246e-005
4.396000000000445e-005	4.396000e-005	4.543260e-005
4.397000000000445e-005	4.397000e-005	4.544275e-005
4.398000000000445e-005	4.398000e-005	4.545289e-005
4.399000000000446e-005	4.399000e-005	4.546304e-005
4.400000000000446e-005	4.400000e-005	4.547318e-005
4.401000000000446e-005	4.401000e-005	4.548332e-005
4.402000000000446e-005	4.402000e-005	4.549346e-005
4.403000000000446e-005	4.403000e-005	4.550361e-005
4.404000000000446e-005	4.404000e-005	4.551375e-005
4.405000000000447e-005	4.405000e-005	4.552389e-005
4.406000000000447e-005	4.406000e-005	4.553403e-005
4.407000000000447e-005	4.407000e-005	4.554418e-005
4.408000000000447e-005	4.408000e-005	4.555432e-005
4.409000000000447e-005	4.409000e-005	4.556446e-005
4.410000000000447e-005	4.410000e-005	4.557460e-005
4.411000000000448e-005	4.411000e-005	4.558475e-005
4.412000000000448e-005	4.412000e-005	4.559489e-005
4.413000000000448e-005	4.413000e-005	4.560503e-005
4.414000000000448e-005	4.414000e-005	4.561517e-005
4.415000000000448e-005	4.415000e-005	4.562531e-005
4.416000000000448e-005	4.416000e-005	4.563546e-005
4.417000000000449e-005	4.417000e-005	4.564560e-005
4.418000000000449e-005	4.418000e-005	4.565574e-005
4.419000000000449e-005	4.419000e-005	4.566588e-005
4.420000000000449e-005	4.420000e-005	4.567602e-005
4.421000000000449e-005	4.421000e-005	4.568617e-005
4.422000000000449e-005	4.422000e-005	4.569631e-005
4.423000000000449e-005	4.423000e-005	4.570645e-005
4.424000000000450e-005	4.424000e-005	4.571659e-005
4.425000000000450e-005	4.425000e-005	4.572673e-005
4.426000000000450e-005	4.426000e-005	4.573687e-005
4.427000000000450e-005	4.427000e-005	4.574702e-005
4.428000000000450e-005	4.428000e-005	4.575716e-005
4.429000000000450e-005	4.429000e-005	4.576730e-005
4.430000000000451e-005	4.430000e-005	4.577744e-005
4.431000000000451e-005	4.431000e-005	4.578758e-005
4.432000000000451e-005	4.432000e-005	4.579772e-005
4.433000000000451e-005	4.433000e-005	4.580786e-005
4.434000000000451e-005	4.434000e-005	4.581800e-005
4.435000000000451e-005	4.435000e-005	4.582814e-005
4.436000000000452e-005	4.436000e-005	4.583829e-005
4.437000000000452e-005	4.437000e-005	4.584842e-005
4.438000000000452e-005	4.438000e-005	4.585857e-005
4.439000000000452e-005	4.439000e-005	4.586871e-005
4.440000000000452e-005	4.440000e-005	4.587885e-005
4.441000000000452e-005	4.441000e-005	4.588899e-005
4.442000000000453e-005	4.442000e-005	4.589913e-005
4.443000000000453e-005	4.443000e-005	4.590927e-005
4.444000000000453e-005	4.444000e-005	4.591941e-005
4.445000000000453e-005	4.445000e-005	4.592955e-005
4.446000000000453e-005	4.446000e-005	4.593969e-005
4.447000000000453e-005	4.447000e-005	4.594983e-005
4.448000000000453e-005	4.448000e-005	4.595997e-005
4.449000000000454e-005	4.449000e-005	4.597011e-005
4.450000000000454e-005	4.450000e-005	4.598025e-005
4.451000000000454e-005	4.451000e-005	4.599039e-005
4.452000000000454e-005	4.452000e-005	4.600053e-005
4.453000000000454e-005	4.453000e-005	4.601067e-005
4.454000000000454e-005	4.454000e-005	4.602081e-005
4.455000000000455e-005	4.455000e-005	4.603095e-005
4.456000000000455e-005	4.456000e-005	4.604109e-005
4.457000000000455e-005	4.457000e-005	4.605123e-005
4.458000000000455e-005	4.458000e-005	4.606137e-005
4.459000000000455e-005	4.459000e-005	4.607151e-005
4.460000000000455e-005	4.460000e-005	4.608164e-005
4.461000000000456e-005	4.461000e-005	4.609178e-005
4.462000000000456e-005	4.462000e-005	4.610192e-005
4.463000000000456e-005	4.463000e-005	4.611206e-005
4.464000000000456e-005	4.464000e-005	4.612220e-005
4.465000000000456e-005	4.465000e-005	4.613234e-005
4.466000000000456e-005	4.466000e-005	4.614248e-005
4.467000000000457e-005	4.467000e-005	4.615262e-005
4.468000000000457e-005	4.468000e-005	4.616276e-005
4.469000000000457e-005	4.469000e-005	4.617290e-005
4.470000000000457e-005	4.470000e-005	4.618304e-005
4.471000000000457e-005	4.471000e-005	4.619317e-005
4.472000000000457e-005	4.472000e-005	4.620331e-005
4.473000000000457e-005	4.473000e-005	4.621345e-005
4.474000000000458e-005	4.474000e-005	4.622359e-005
4.475000000000458e-005	4.475000e-005	4.623373e-005
4.476000000000458e-005	4.476000e-005	4.624387e-005
4.477000000000458e-005	4.477000e-005	4.625400e-005
4.478000000000458e-005	4.478000e-005	4.626414e-005
4.479000000000458e-005	4.479000e-005	4.627428e-005
4.480000000000459e-005	4.480000e-005	4.628442e-005
4.481000000000459e-005	4.481000e-005	4.629456e-005
4.482000000000459e-005	4.482000e-005	4.630470e-005
4.483000000000459e-005	4.483000e-005	4.631483e-005
4.484000000000459e-005	4.484000e-005	4.632497e-005
4.485000000000459e-005	4.485000e-005	4.633511e-005
4.486000000000460e-005	4.486000e-005	4.634525e-005
4.487000000000460e-005	4.487000e-005	4.635538e-005
4.488000000000460e-005	4.488000e-005	4.636552e-005
4.489000000000460e-005	4.489000e-005	4.637566e-005
4.490000000000460e-005	4.490000e-005	4.638580e-005
4.491000000000460e-005	4.491000e-005	4.639593e-005
4.492000000000461e-005	4.492000e-005	4.640607e-005
4.493000000000461e-005	4.493000e-005	4.641621e-005
4.494000000000461e-005	4.494000e-005	4.642635e-005
4.495000000000461e-005	4.495000e-005	4.643648e-005
4.496000000000461e-005	4.496000e-005	4.644662e-005
4.497000000000461e-005	4.497000e-005	4.645676e-005
4.498000000000461e-005	4.498000e-005	4.646690e-005
4.499000000000462e-005	4.499000e-005	4.647703e-005
4.500000000000462e-005	4.500000e-005	4.648717e-005
4.501000000000462e-005	4.501000e-005	4.649731e-005
4.502000000000462e-005	4.502000e-005	4.650744e-005
4.503000000000462e-005	4.503000e-005	4.651758e-005
4.504000000000462e-005	4.504000e-005	4.652772e-005
4.505000000000463e-005	4.505000e-005	4.653785e-005
4.506000000000463e-005	4.506000e-005	4.654799e-005
4.507000000000463e-005	4.507000e-005	4.655813e-005
4.508000000000463e-005	4.508000e-005	4.656826e-005
4.509000000000463e-005	4.509000e-005	4.657840e-005
4.510000000000463e-005	4.510000e-005	4.658854e-005
4.511000000000464e-005	4.511000e-005	4.659867e-005
4.512000000000464e-005	4.512000e-005	4.660881e-005
4.513000000000464e-005	4.513000e-005	4.661894e-005
4.514000000000464e-005	4.514000e-005	4.662908e-005
4.515000000000464e-005	4.515000e-005	4.663922e-005
4.516000000000464e-005	4.516000e-005	4.664935e-005
4.517000000000465e-005	4.517000e-005	4.665949e-005
4.518000000000465e-005	4.518000e-005	4.666962e-005
4.519000000000465e-005	4.519000e-005	4.667976e-005
4.520000000000465e-005	4.520000e-005	4.668989e-005
4.521000000000465e-005	4.521000e-005	4.670003e-005
4.522000000000465e-005	4.522000e-005	4.671016e-005
4.523000000000465e-005	4.523000e-005	4.672030e-005
4.524000000000466e-005	4.524000e-005	4.673043e-005
4.525000000000466e-005	4.525000e-005	4.674057e-005
4.526000000000466e-005	4.526000e-005	4.675071e-005
4.527000000000466e-005	4.527000e-005	4.676084e-005
4.528000000000466e-005	4.528000e-005	4.677098e-005
4.529000000000466e-005	4.529000e-005	4.678111e-005
4.530000000000467e-005	4.530000e-005	4.679125e-005
4.531000000000467e-005	4.531000e-005	4.680138e-005
4.532000000000467e-005	4.532000e-005	4.681152e-005
4.533000000000467e-005	4.533000e-005	4.682165e-005
4.534000000000467e-005	4.534000e-005	4.683178e-005
4.535000000000467e-005	4.535000e-005	4.684192e-005
